PolicyIdentifier;ProductName;InitialCharge;AccountName;Currency;IssueDate;NBDate;InvestmentDate;DeferralPeriod;Duration;AnnuityCommencementDate;PremiumPaymentMode;Premium;AmountInvested;WithdrawalMode;ConversionRate;InvestmentProtection;BenefitIncreaseFactor;WithdrawalModeDiscount;Guarantee;AccumulatedWithdrawalAmount;PerformanceBonusAmount;AccountValueBeforeBefore;AccountValueAfterBefore;AccountValue;BaseCapital;FundUnitsBeforeBefore;FundUnitsAfterBefore;FundUnits;NavDate;Nav
195001645;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;0;240;20130101;Single;201222.0;191160.9;yearly;0.05;1.0138;1.0;0.0;10199.9;20399.8;734.2;177186.45;177186.45;176969.01;183598.2;1669.051;1669.051;1667.0027;20150901;106.16
195001646;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;0;276;20130101;Single;300000.0;285000.0;monthly;0.04347826;1.0219;1.0;0.0;13329.6;35545.6;0.0;260252.32;259141.52;258827.44;271035.2;2451.5102;2441.0467;2438.0882;20150901;106.16
195001648;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;13745.4;0.0;81381.35;80937.96;80836.97;87349.8;766.5915;762.4148;761.4635;20150901;106.16
195001649;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;225000.0;213750.0;monthly;0.05263158;1.0109;1.0;0.0;11971.2;29928.0;0.0;181775.4;180777.8;180552.03;197524.8;1712.2777;1702.8806;1700.7539;20150901;106.16
195001650;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;60726.0;57689.7;yearly;0.05263158;1.011;1.0;0.0;3231.2;6462.4;0.0;50889.83;50889.83;50826.63;54930.4;479.3692;479.3692;478.7738;20150901;106.16
195001654;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;24;228;20150101;Single;252525.0;239898.75;monthly;0.05882353;1.0215;1.0;0.0;15174.0;10116.0;0.0;238247.3;236982.79;236688.13;247842.0;2244.2285;2232.3172;2229.5415;20150901;106.16
195001655;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;25000.0;23750.0;yearly;0.04;1.0275;1.0;0.0;1027.5;2055.0;0.0;21570.86;21570.86;21544.93;23632.5;203.192;203.192;202.9477;20150901;106.16
195001656;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;48;300;20170101;Single;201770.0;191681.5;yearly;0.04761905;1.0495;1.0;0.0;10083.6;0.0;0.0;197470.17;197470.17;197231.04;211755.6;1860.1184;1860.1184;1857.8659;20150901;106.16
195001657;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;240;20180201;Single;100000.0;95000.0;monthly;0.06666667;1.0274;1.0;0.0;6849.6;0.0;0.0;94189.9;94189.9;94070.73;102744.0;887.2447;887.2447;886.1222;20150901;106.16
195001658;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;100000.0;95000.0;yearly;0.05263158;1.011;1.0;0.0;5321.0;10642.0;0.0;83801.57;83801.57;83697.49;90457.0;789.3893;789.3893;788.4089;20150901;106.16
195001659;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;0;228;20130101;Single;53564.0;50885.8;monthly;0.05263158;1.0109;1.0;0.0;2850.0;7774.4;261.6;45099.71;44840.41;44784.71;46550.0;424.8277;422.3852;421.8605;20150901;106.16
195001660;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;60;300;20180101;Single;32988.0;31338.6;semi-annually;0.05;1.0549;1.0;0.0;1740.0;0.0;0.0;32278.48;32278.48;32239.16;34800.0;304.055;304.055;303.6846;20150901;106.16
195001661;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130501;20130501;20130501;0;264;20130501;Single;440000.0;418000.0;monthly;0.045454547;1.0193;1.0;0.0;20385.6;47566.4;0.0;358511.26;356812.45;356374.96;400916.8;3377.0842;3361.0819;3356.9608;20150901;106.16
195001665;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;300;20180201;Single;100000.0;95000.0;monthly;0.05;1.0548;1.0;0.0;5274.0;0.0;0.0;94308.81;94308.81;94193.46;105480.0;888.3648;888.3648;887.2783;20150901;106.16
195001670;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130101;20130101;20130101;0;228;20130101;Single;101010.0;95959.5;monthly;0.05263158;1.0108;1.0;0.0;5373.6;14663.2;500.4;85046.42;84556.92;84451.88;87768.8;801.1155;796.5045;795.5151;20150901;106.16
195001671;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;240;20130201;Single;126263.0;122475.11;semi-annually;0.05;1.0138;1.0210527;0.0;6535.0;16337.5;0.0;105589.32;105589.32;105458.59;114362.5;994.6243;994.6243;993.3929;20150901;106.16
195001672;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;300000.0;285000.0;yearly;0.05263158;1.011;1.0;0.0;15963.1;31926.2;0.0;251404.33;251404.33;251092.06;271372.7;2368.1644;2368.1644;2365.2229;20150901;106.16
195001673;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;300;20180201;Single;550000.0;522500.0;monthly;0.05;1.055;1.0;0.0;29012.4;0.0;0.0;518698.25;518698.25;518063.79;580248.0;4886.0046;4886.0046;4880.0282;20150901;106.16
195001674;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;36;240;20160301;Single;300000.0;285000.0;yearly;0.05882353;1.022;1.0;0.0;18035.2;0.0;0.0;279674.36;279674.36;279326.29;306598.4;2634.4608;2634.4608;2631.1821;20150901;106.16
195001675;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;36;228;20160201;Single;101010.0;95959.5;monthly;0.0625;1.0183;1.0;0.0;6428.4;0.0;0.0;95178.29;95178.29;95059.11;102854.4;896.5551;896.5551;895.4325;20150901;106.16
195001676;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;24;228;20150201;Single;146765.0;142362.05;monthly;0.05882353;1.0157;1.0210527;0.0;8953.2;5222.7;0.0;136854.68;136108.57;135938.74;146981.7;1289.136;1282.1079;1280.5081;20150901;106.16
195001678;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;300;20180201;Single;227489.0;216114.55;monthly;0.05;1.055;1.0;0.0;12000.0;0.0;0.0;214542.08;214542.08;214279.66;240000.0;2020.9314;2020.9314;2018.4595;20150901;106.16
195001679;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;225000.0;213750.0;monthly;0.05263158;1.0109;1.0;0.0;11971.2;30925.6;0.0;183109.65;182112.06;181884.85;196527.2;1724.846;1715.4489;1713.3087;20150901;106.16
195001680;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;225000.0;213750.0;monthly;0.05263158;1.0109;1.0;0.0;11971.2;30925.6;0.0;183109.65;182112.06;181884.85;196527.2;1724.846;1715.4489;1713.3087;20150901;106.16
195001681;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;240;20130201;Single;189000.0;179550.0;quarterly;0.05;1.0138;1.0;0.0;9580.4;23951.0;0.0;154940.16;154940.16;154748.36;167657.0;1459.4966;1459.4966;1457.6899;20150901;106.16
195001682;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;24;264;20150201;Single;100000.0;95000.0;monthly;0.05;1.027;1.0;0.0;5134.8;2995.3;0.0;91800.27;91372.37;91260.55;99700.7;864.735;860.7043;859.651;20150901;106.16
195001683;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;180527.0;171500.65;monthly;0.04;1.0275;1.0;0.0;7419.6;19167.3;0.0;152389.65;151771.36;151588.39;166322.7;1435.4715;1429.6473;1427.9238;20150901;106.16
195001686;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;24;252;20150401;Single;222860.0;211717.0;monthly;0.05263158;1.0231;1.0;0.0;12000.0;5000.0;0.0;201794.63;200794.63;200547.1;223000.0;1900.8537;1891.434;1889.1023;20150901;106.16
195001687;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;48;300;20170201;Single;100000.0;95000.0;yearly;0.04761905;1.0495;1.0;0.0;4997.6;0.0;0.0;94329.66;94329.66;94214.97;104949.6;888.5612;888.5612;887.4809;20150901;106.16
195001689;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;1600000.0;1552000.0;monthly;0.04;1.0275;1.0210527;0.0;67143.6;173454.3;0.0;1379055.49;1373460.19;1371804.42;1505135.7;12990.3494;12937.6431;12922.0462;20150901;106.16
195001690;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;400000.0;380000.0;monthly;0.04;0.6872;1.0;0.0;10994.4;156328.8;0.0;225854.47;224938.26;224667.09;246457.8;2127.4912;2118.8608;2116.3064;20150901;106.16
195001693;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;300;20180201;Single;227489.0;216114.55;monthly;0.05;1.055;1.0;0.0;12000.0;0.0;0.0;214542.08;214542.08;214279.66;240000.0;2020.9314;2020.9314;2018.4595;20150901;106.16
195001694;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;120000.0;114000.0;monthly;0.04;1.0275;1.0;0.0;4932.0;12741.0;0.0;101296.44;100885.44;100763.82;110559.0;954.1865;950.315;949.1694;20150901;106.16
195001697;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;180000.0;171000.0;monthly;0.04;1.0275;1.0;0.0;7398.0;19111.5;0.0;151944.66;151328.16;151145.74;165838.5;1431.2798;1425.4725;1423.7541;20150901;106.16
195001699;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;240;20130201;Single;117000.0;111150.0;monthly;0.05;1.0137;1.0;0.0;5930.4;15320.2;0.0;95954.86;95460.66;95342.41;103287.8;903.8702;899.215;898.1011;20150901;106.16
195001700;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;240;20130201;Single;59596.0;56616.2;yearly;0.05;1.0138;1.0;0.0;3020.9;6041.8;0.0;50250.15;50250.15;50188.16;54376.2;473.3435;473.3435;472.7596;20150901;106.16
195001701;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;24;240;20150201;Single;250000.0;237500.0;monthly;0.055555556;1.0193;1.0;0.0;14156.4;8257.9;0.0;228753.79;227574.09;227292.16;246557.3;2154.8021;2143.6896;2141.0339;20150901;106.16
195001703;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;240;20180201;Single;100000.0;95000.0;monthly;0.06666667;1.0274;1.0;0.0;6849.6;0.0;0.0;94189.9;94189.9;94070.73;102744.0;887.2447;887.2447;886.1222;20150901;106.16
195001704;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;100631.0;95599.45;yearly;0.05263158;1.011;1.0;0.0;5354.6;10709.2;0.0;83450.87;83450.87;83347.07;91028.2;786.0858;786.0858;785.108;20150901;106.16
195001705;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;300000.0;285000.0;monthly;0.04;1.0275;1.0;0.0;12330.0;31852.5;0.0;253241.1;252213.6;251909.55;276397.5;2385.4663;2375.7875;2372.9234;20150901;106.16
195001706;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;300;20130201;Single;350000.0;332500.0;monthly;0.04;1.0275;1.0;0.0;14384.4;37159.7;0.0;295449.47;294250.77;293896.04;322450.3;2783.0583;2771.7669;2768.4254;20150901;106.16
195001709;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;48;300;20170301;Single;272727.0;259090.65;monthly;0.04761905;1.0495;1.0;0.0;13629.6;0.0;0.0;254450.94;254450.94;254141.2;286221.6;2396.8627;2396.8627;2393.945;20150901;106.16
195001710;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;36;228;20160201;Single;96069.0;91265.55;yearly;0.0625;1.0183;1.0;0.0;6114.1;0.0;0.0;90522.53;90522.53;90409.18;97825.6;852.699;852.699;851.6313;20150901;106.16
195001713;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;36;240;20160201;Single;70000.0;66500.0;monthly;0.05882353;1.0217;1.0;0.0;4207.2;0.0;0.0;65977.31;65977.31;65895.34;71522.4;621.4894;621.4894;620.7172;20150901;106.16
195001715;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;72;240;20190301;Single;130000.0;123500.0;monthly;0.071428575;1.0274;1.0;0.0;9540.0;0.0;0.0;121066.41;121066.41;120911.4;133560.0;1140.4146;1140.4146;1138.9544;20150901;106.16
195001716;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;64352.0;61134.4;monthly;0.05263158;1.0108;1.0;0.0;3423.6;8844.3;0.0;52371.63;52086.32;52021.34;56204.1;493.3273;490.6398;490.0277;20150901;106.16
195001717;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;44525.0;42298.75;monthly;0.05263158;1.0108;1.0;0.0;2368.8;6119.4;0.0;36236.16;36038.75;35993.77;38887.8;341.3353;339.4758;339.0521;20150901;106.16
195001718;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;38027.0;36125.65;monthly;0.05263158;1.0109;1.0;0.0;2023.2;5226.6;0.0;30947.9;30779.3;30740.91;33214.2;291.5213;289.9331;289.5715;20150901;106.16
195001719;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;145000.0;137750.0;monthly;0.05263158;1.0109;1.0;0.0;7714.8;19929.9;0.0;118003.88;117360.97;117214.55;126651.3;1111.5663;1105.5103;1104.131;20150901;106.16
195001720;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;49000.0;46550.0;monthly;0.05263158;1.0106;1.0;0.0;2606.4;6733.2;0.0;39878.92;39661.72;39612.23;42788.4;375.6492;373.6032;373.1371;20150901;106.16
195001722;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;48466.0;46042.7;monthly;0.05263158;1.011;1.0;0.0;2578.8;6447.0;0.0;39155.01;38940.11;38891.47;42550.2;368.8302;366.8059;366.3477;20150901;106.16
195001723;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;240;20130201;Single;80808.0;78383.76;monthly;0.05;1.0137;1.0210527;0.0;4182.0;10803.5;0.0;67668.37;67319.87;67236.49;72836.5;637.4187;634.1359;633.3505;20150901;106.16
195001724;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;282828.0;268686.6;monthly;0.05263158;1.011;1.0;0.0;15049.2;38877.1;0.0;230168.15;228914.05;228628.44;247057.7;2168.125;2156.3117;2153.6213;20150901;106.16
195001725;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;300;20130301;Single;200000.0;190000.0;monthly;0.04;1.0275;1.0;0.0;8220.0;20550.0;0.0;167436.43;166751.44;166550.23;184950.0;1577.2083;1570.7558;1568.8605;20150901;106.16
195001728;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;226000.0;214700.0;monthly;0.05263158;1.011;1.0;0.0;12025.2;30063.0;0.0;182581.36;181579.26;181352.49;198415.8;1719.8696;1710.4301;1708.294;20150901;106.16
195001729;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;60;240;20180401;Single;131388.0;124818.6;monthly;0.06666667;1.0275;1.0;0.0;9000.0;0.0;0.0;121147.79;121147.79;120994.04;135000.0;1141.1811;1141.1811;1139.7329;20150901;106.16
195001730;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;36;228;20160301;Single;282830.0;268688.5;monthly;0.0625;1.0183;1.0;0.0;18000.0;0.0;0.0;263594.91;263594.91;263264.35;288000.0;2482.9965;2482.9965;2479.8827;20150901;106.16
195001731;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130501;20130501;20130501;60;240;20180501;Single;131388.0;124818.6;monthly;0.06666667;1.0275;1.0;0.0;9000.0;0.0;0.0;120156.46;120156.46;120003.79;135000.0;1131.8431;1131.8431;1130.405;20150901;106.16
195001737;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;50000.0;47500.0;quarterly;0.05263158;1.011;1.0;0.0;2660.4;6651.0;0.0;40853.9;40188.8;40138.61;43896.6;384.8333;378.5682;378.0954;20150901;106.16
195001738;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;60;300;20180201;Single;429333.0;407866.35;yearly;0.05;1.055;1.0;0.0;22647.3;0.0;0.0;404898.68;404898.68;404403.42;452946.0;3814.0418;3814.0418;3809.3766;20150901;106.16
195001739;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;0;228;20130201;Single;50000.0;47500.0;monthly;0.05263158;1.011;1.0;0.0;2660.4;6872.7;0.0;40690.69;40468.99;40418.5;43674.9;383.2959;381.2075;380.7319;20150901;106.16
195001740;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;121212.0;115151.4;yearly;0.05;1.0138;1.0;0.0;6144.2;12288.4;0.0;101134.59;101134.59;101009.66;110595.6;952.6619;952.6619;951.4851;20150901;106.16
195001742;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;12;240;20140401;Single;200000.0;190000.0;quarterly;0.05263158;1.0165;1.0;0.0;10700.0;13375.0;0.0;171651.06;171651.06;171438.36;189925.0;1616.909;1616.909;1614.9054;20150901;106.16
195001743;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;60;300;20180301;Single;90562.0;86033.9;monthly;0.05;1.0547;1.0;0.0;4776.0;0.0;0.0;84475.0;84475.0;84371.55;95520.0;795.7329;795.7329;794.7584;20150901;106.16
195001744;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;62864.0;59720.8;yearly;0.05263158;1.011;1.0;0.0;3345.0;6690.0;0.0;52132.46;52132.46;52067.62;56865.0;491.0744;491.0744;490.4636;20150901;106.16
195001745;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;250000.0;242500.0;monthly;0.05263158;1.0109;1.0210527;0.0;13581.6;33954.0;0.0;206224.17;205092.36;204836.22;224096.4;1942.5788;1931.9175;1929.5047;20150901;106.16
195001746;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;158529.0;150602.55;monthly;0.05263158;1.0109;1.0;0.0;8434.8;21087.2;0.0;128073.58;127370.68;127211.61;139174.2;1206.4203;1199.7992;1198.3008;20150901;106.16
195001747;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130501;20130501;20130501;60;240;20180501;Single;100000.0;95000.0;yearly;0.06666667;1.0275;1.0;0.0;6850.0;0.0;0.0;91451.57;91451.57;91335.37;102750.0;861.4504;861.4504;860.3558;20150901;106.16
195001748;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130201;20130201;20130201;72;300;20190201;Single;202020.0;191919.0;semi-annually;0.05263158;1.055;1.0;0.0;11217.4;0.0;0.0;190480.28;190480.28;190245.88;213130.6;1794.2754;1794.2754;1792.0674;20150901;106.16
195001749;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;60606.0;57575.7;monthly;0.05263158;1.0109;1.0;0.0;3224.4;8061.0;0.0;48963.43;48694.73;48633.92;53202.6;461.223;458.6919;458.1191;20150901;106.16
195001750;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;320000.0;304000.0;monthly;0.05;1.0138;1.0;0.0;16220.4;40551.0;0.0;260473.66;259121.95;258800.68;283857.0;2453.5951;2440.8624;2437.8361;20150901;106.16
195001751;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;60;300;20180301;Single;60000.0;57000.0;quarterly;0.05;1.0549;1.0;0.0;3164.8;0.0;0.0;55967.13;55967.13;55898.59;63296.0;527.196;527.196;526.5504;20150901;106.16
195001753;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;60;240;20180301;Single;525548.0;499270.6;monthly;0.06666667;1.0275;1.0;0.0;36000.0;0.0;0.0;489619.64;489619.64;488999.22;540000.0;4612.0916;4612.0916;4606.2474;20150901;106.16
195001754;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;130000.0;123500.0;monthly;0.05;1.0137;1.0;0.0;6589.2;16473.0;0.0;105818.21;105269.11;105138.59;115311.0;996.7804;991.608;990.3786;20150901;106.16
195001755;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;13302.0;0.0;80788.45;80345.05;80244.71;87793.2;761.0065;756.8298;755.8846;20150901;106.16
195001756;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;13302.0;0.0;80788.45;80345.05;80244.71;87793.2;761.0065;756.8298;755.8846;20150901;106.16
195001757;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;24;264;20150401;Single;200000.0;190000.0;monthly;0.05;1.027;1.0;0.0;10269.6;4279.0;0.0;181293.99;180438.19;180217.04;201113.0;1707.7429;1699.6815;1697.5983;20150901;106.16
195001758;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;150000.0;142500.0;quarterly;0.05;1.0138;1.0;0.0;7603.2;19008.0;0.0;123411.02;121510.23;121359.59;133056.0;1162.5002;1144.5952;1143.1762;20150901;106.16
195001759;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;202020.0;191919.0;monthly;0.05263158;1.0109;1.0;0.0;10748.4;26871.0;0.0;163210.38;162314.68;162111.97;177348.6;1537.4;1528.9627;1527.0532;20150901;106.16
195001760;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;24;300;20150301;Single;121212.0;115151.4;monthly;0.04347826;1.0383;1.0;0.0;5472.0;2736.0;0.0;110895.0;110439.0;110305.68;123120.0;1044.6025;1040.3071;1039.0512;20150901;106.16
195001761;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;0;228;20130401;Single;101010.0;95959.5;yearly;0.05263158;1.011;1.0;0.0;5374.7;10749.4;0.0;82794.23;82794.23;82691.09;91369.9;779.9004;779.9004;778.9289;20150901;106.16
195001762;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;220000.0;209000.0;monthly;0.05;1.0138;1.0;0.0;11151.6;27879.0;0.0;179075.47;178146.16;177925.3;195153.0;1686.845;1678.0912;1676.0107;20150901;106.16
195001763;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;180428.0;171406.6;monthly;0.05263158;1.0109;1.0;0.0;9600.0;24000.0;0.0;145766.36;144966.36;144785.32;158400.0;1373.0818;1365.546;1363.8406;20150901;106.16
195001764;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;24;240;20150401;Single;79477.0;75503.15;yearly;0.055555556;1.0193;1.0;0.0;4500.6;0.0;0.0;73349.51;73349.51;73258.8;81010.8;690.9336;690.9336;690.0791;20150901;106.16
195001768;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;48;276;20170301;Single;250000.0;237500.0;monthly;0.05263158;1.0396;1.0;0.0;13678.8;0.0;0.0;233160.51;233160.51;232873.72;259897.2;2196.3123;2196.3123;2193.6108;20150901;106.16
195001769;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;228;20130301;Single;102202.0;97091.9;monthly;0.05263158;1.0108;1.0;0.0;5437.2;13593.0;0.0;82569.24;82116.14;82013.59;89713.8;777.7811;773.513;772.547;20150901;106.16
195001771;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;48;300;20170301;Single;20202.0;19191.9;yearly;0.04761905;1.0495;1.0;0.0;1009.6;0.0;0.0;18848.23;18848.23;18825.28;21201.6;177.5455;177.5455;177.3293;20150901;106.16
195001772;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;360000.0;342000.0;monthly;0.05;1.0138;1.0;0.0;18248.4;45621.0;0.0;293031.79;291511.09;291149.66;319347.0;2760.2844;2745.9598;2742.5552;20150901;106.16
195001773;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;60;240;20180401;Single;20202.0;19191.9;yearly;0.06666667;1.0275;1.0;0.0;1383.8;0.0;0.0;18627.48;18627.48;18603.84;20757.0;175.4661;175.4661;175.2434;20150901;106.16
195001774;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;0;228;20130401;Single;70707.0;67171.65;monthly;0.05263158;1.0109;1.0;0.0;3762.0;9091.5;0.0;56749.66;56436.16;56365.62;62386.5;534.5673;531.6142;530.9497;20150901;106.16
195001775;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130401;20130401;20130401;60;228;20180401;Single;120000.0;114000.0;monthly;0.071428575;1.023;1.0;0.0;8768.4;0.0;0.0;110608.67;110608.67;110466.92;122757.6;1041.9053;1041.9053;1040.5701;20150901;106.16
195001776;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130301;20130301;20130301;0;240;20130301;Single;300000.0;285000.0;yearly;0.05;1.0138;1.0;0.0;15207.0;30414.0;0.0;250308.19;250308.19;249999.01;273726.0;2357.839;2357.839;2354.9266;20150901;106.16
