TIME,DURATION_MONTH_BL_CH,IND_CONTRACT_PERIOD_BL_CH,IND_DEFERAL_PERIOD_BL_CH,IND_RATCHET_MONTH_BL_CH,IND_COUPON_DATE_BL_CH,IND_BONUS_VALUATION_DATE_BL_CH,IND_BONUS_PAYMENT_DATE_BL_CH,FUND_RETURN,DISCOUNT_FACTOR,YEAR_BL_CH,MONTH_BL_CH,DURATION_YEAR_BL_CH,DATE_YEAR_BL_CH,DATE_MONTH_BL_CH,ACCOUNT_VALUE_END_BL_CH,ACCOUNT_VALUE_BEF_COUPON_BL_CH,SURVIVAL_INDEX_STEP_BL_CH,SURVIVAL_INDEX_BL_CH,CLAIMS_WB_BL_CH,BASIS_KAPITAL_BL_CH,COUPON_VALUE_BL_CH,ADD_COUPON_RATCHET_BL_CH,PERFORMANCE_BONUS_VAL_BL_CH,BONUS_VAL_BL_CH,FUND_FEES_VAL_BL_CH,DYNAMIC_LAPSE_CH,ITM_VAL_BL_CH,LAPSE_VAL_BL_CH,HEDGE_COST_FEES_BL_CH,FIXED_CHARGE_VALUE_BL_CH,
42,5,1,0,0,1,0,1,-6.55520871349902e-006,0.996491879967676,4,42,3,2019,2,50911.4115434006,51698.4479553755,0.99831785744726,0.931732543837939,0,58740.7987064997,753.072828557014,0,0,0,64.8133899116795,0.00168214255273957,0.870064265525497,87.1106918178346,33.963583417879,0,
43,6,1,0,0,1,0,1,6.16099611898768e-005,0.995749534359369,4,43,3,2019,3,49980.2220223331,50765.3704513056,0.99831785744726,0.930165236878177,0,57890.1822567068,751.806052706787,0,0,0,63.6392644292507,0.00168214255273957,0.866712960403911,85.5384777550576,33.3423762657325,0,
44,7,1,0,0,1,0,1,-9.01623314078115e-005,0.99476289056951,4,44,3,2019,4,49046.0186595226,49829.2792258221,0.99831785744726,0.928600566352145,0,57042.2613099928,750.541407754121,0,0,0,62.4752775279163,0.00168214255273957,0.863362664859163,83.961185641243,32.7191585453786,0,
45,8,1,0,0,1,0,1,-3.18252383399253e-005,0.993781378252283,4,45,3,2019,5,48119.3737203371,48900.7535935873,0.99831785744726,0.927038527824986,0,56197.0292048243,749.278890114545,0,0,0,61.3075233244032,0.00168214255273957,0.859818975145197,82.3966413774696,32.1009831356485,0,
46,9,1,0,0,1,0,1,-8.33886560891861e-005,0.992950326242066,4,46,3,2019,6,47194.8734418105,47974.3761764736,0.99831785744726,0.925479116869303,0,55354.4792944517,748.018496209614,0,0,0,60.1492171504213,0.00168214255273957,0.856261877206246,80.8357168066036,31.4842384535093,0,
47,10,1,0,0,1,0,1,7.17562238821134e-005,0.9920645939952,4,47,3,2019,7,46282.3357134452,47059.9714100372,0.99831785744726,0.923922329065145,0,54514.6049468788,746.760222466904,0,0,0,58.9935918022631,0.00168214255273957,0.85259357586516,79.2949658758491,30.8754741250469,0,
48,11,1,0,0,1,1,1,0.000114546145960777,0.991066538176382,4,48,3,2019,8,45376.2440942933,46152.0191696828,0.99831785744726,0.922368159999998,0,53677.3995448319,745.504065319999,0,0,0,57.8529196418065,0.00168214255273957,0.848989656231473,77.7650873026453,30.2710100695752,0,
49,0,1,0,0,1,0,1,0.000202653011449505,0.990196134253345,5,49,4,2019,9,44478.547885992,45252.470053889,0.99831785744726,0.92081660526877,0,52842.8564857286,744.250021208484,0,0,0,56.7203051178666,0.00168214255273957,0.845351013258281,76.2493678004165,29.6721466884536,0,
50,1,1,0,0,1,0,1,4.1817889976814e-007,0.989647669113613,5,50,4,2019,10,43576.1742862823,44348.2425358264,0.99831785744726,0.919267660473779,0,52010.9691816478,742.998086577932,0,0,0,55.59818485749,0.00168214255273957,0.841713541697058,74.7257652983231,29.0701629661657,0,
51,2,1,0,0,1,0,1,-5.64158994772002e-005,0.989144277974857,5,51,4,2019,11,42675.8223185584,43446.040104336,0.99831785744726,0.917721321224738,0,51181.7310592982,741.748257879895,0,0,0,54.4702178578529,0.00168214255273957,0.837826615652806,73.2055750203731,28.4695278976374,0,
